application_id,checking_status,duration_months,credit_history,purpose,credit_amount,savings,employment_duration,installment_rate,personal_status,other_debtors,residence_years,property,age,other_installment_plans,housing,existing_credits,job,dependents,telephone,foreign_worker,outcome,default_flag,credit_amount_band,duration_band,age_band,automl_review_score,review_priority
APP-0941,No checking account,12,Existing paid duly,New car,3527,Unknown or none,< 1 year,2,Male single,None,3,Building society savings or life insurance,45,None,Own,1,Management or highly qualified,2,Phone registered,Foreign worker,Good credit,0,"1,500 to 3,999 DM",Up to 12 months,35 to 49,36,Medium review
APP-0942,No checking account,10,Existing paid duly,New car,1546,< 100 DM,1 to 4 years,3,Male single,None,2,Real estate,31,None,Own,1,Unskilled resident,2,No phone,Not foreign worker,Good credit,0,"1,500 to 3,999 DM",Up to 12 months,25 to 34,44,Medium review
APP-0943,No checking account,24,Existing paid duly,Furniture or equipment,929,Unknown or none,4 to 7 years,4,Male single,None,2,Car or other property,31,Stores,Own,1,Skilled employee,1,Phone registered,Foreign worker,Good credit,0,"< 1,500 DM",13 to 24 months,25 to 34,34,Low review
APP-0944,No checking account,4,Critical or other credit,New car,1455,< 100 DM,4 to 7 years,2,Male single,None,1,Real estate,42,None,Own,3,Unskilled resident,2,No phone,Foreign worker,Good credit,0,"< 1,500 DM",Up to 12 months,35 to 49,31,Low review
APP-0945,< 0 DM,15,Existing paid duly,Furniture or equipment,1845,< 100 DM,< 1 year,4,Female divorced or married,Guarantor,1,Building society savings or life insurance,46,None,Rent,1,Skilled employee,1,No phone,Foreign worker,Good credit,0,"1,500 to 3,999 DM",13 to 24 months,35 to 49,73,High review
APP-0946,0 to 200 DM,48,No prior credit,New car,8358,500 to 1000 DM,< 1 year,1,Female divorced or married,None,1,Car or other property,30,None,Own,2,Skilled employee,1,No phone,Foreign worker,Good credit,0,">= 8,000 DM",More than 36 months,25 to 34,87,High review
APP-0947,< 0 DM,24,All paid at this bank,Furniture or equipment,3349,500 to 1000 DM,< 1 year,4,Male single,None,4,Unknown or no property,30,None,For free,1,Skilled employee,2,Phone registered,Foreign worker,Default risk,1,"1,500 to 3,999 DM",13 to 24 months,25 to 34,73,High review
APP-0948,No checking account,12,Existing paid duly,New car,2859,Unknown or none,Unemployed,4,Male single,None,4,Unknown or no property,38,None,Own,1,Management or highly qualified,1,Phone registered,Foreign worker,Good credit,0,"1,500 to 3,999 DM",Up to 12 months,35 to 49,40,Medium review
APP-0949,No checking account,18,Existing paid duly,Furniture or equipment,1533,< 100 DM,< 1 year,4,Male married or widowed,Co-applicant,1,Building society savings or life insurance,43,None,Own,1,Unskilled resident,2,No phone,Foreign worker,Default risk,1,"1,500 to 3,999 DM",13 to 24 months,35 to 49,49,Medium review
APP-0950,No checking account,24,Existing paid duly,Radio or television,3621,100 to 500 DM,>= 7 years,2,Male single,None,4,Car or other property,31,None,Own,2,Skilled employee,1,No phone,Foreign worker,Default risk,1,"1,500 to 3,999 DM",13 to 24 months,25 to 34,38,Medium review
APP-0951,0 to 200 DM,18,Critical or other credit,Business,3590,< 100 DM,Unemployed,3,Male married or widowed,None,3,Car or other property,40,None,Own,3,Unemployed or unskilled nonresident,2,Phone registered,Foreign worker,Good credit,0,"1,500 to 3,999 DM",13 to 24 months,35 to 49,65,High review
APP-0952,< 0 DM,36,Past delay,Business,2145,< 100 DM,4 to 7 years,2,Male single,None,1,Car or other property,24,None,Own,2,Skilled employee,1,Phone registered,Foreign worker,Default risk,1,"1,500 to 3,999 DM",25 to 36 months,< 25,93,High review
APP-0953,0 to 200 DM,24,Existing paid duly,Used car,4113,500 to 1000 DM,< 1 year,3,Female divorced or married,None,4,Car or other property,28,None,Rent,1,Skilled employee,1,No phone,Foreign worker,Default risk,1,"4,000 to 7,999 DM",13 to 24 months,25 to 34,61,High review
APP-0954,No checking account,36,Existing paid duly,Furniture or equipment,10974,< 100 DM,Unemployed,4,Female divorced or married,None,2,Car or other property,26,None,Own,2,Management or highly qualified,1,Phone registered,Foreign worker,Default risk,1,">= 8,000 DM",25 to 36 months,25 to 34,70,High review
APP-0955,< 0 DM,12,Existing paid duly,New car,1893,< 100 DM,1 to 4 years,4,Female divorced or married,Guarantor,4,Building society savings or life insurance,29,None,Own,1,Skilled employee,1,Phone registered,Foreign worker,Good credit,0,"1,500 to 3,999 DM",Up to 12 months,25 to 34,68,High review
APP-0956,< 0 DM,24,Critical or other credit,Radio or television,1231,>= 1000 DM,>= 7 years,4,Female divorced or married,None,4,Building society savings or life insurance,57,None,Rent,2,Management or highly qualified,1,Phone registered,Foreign worker,Good credit,0,"< 1,500 DM",13 to 24 months,50+,45,Medium review
APP-0957,>= 200 DM,30,Critical or other credit,Radio or television,3656,Unknown or none,>= 7 years,4,Male single,None,4,Building society savings or life insurance,49,Stores,Own,2,Unskilled resident,1,No phone,Foreign worker,Good credit,0,"1,500 to 3,999 DM",25 to 36 months,35 to 49,39,Medium review
APP-0958,0 to 200 DM,9,Critical or other credit,Radio or television,1154,< 100 DM,>= 7 years,2,Male single,None,4,Real estate,37,None,Own,3,Unskilled resident,1,No phone,Foreign worker,Good credit,0,"< 1,500 DM",Up to 12 months,35 to 49,43,Medium review
APP-0959,< 0 DM,28,Existing paid duly,New car,4006,< 100 DM,1 to 4 years,3,Male single,None,2,Car or other property,45,None,Own,1,Unskilled resident,1,No phone,Foreign worker,Default risk,1,"4,000 to 7,999 DM",25 to 36 months,35 to 49,78,High review
APP-0960,0 to 200 DM,24,Existing paid duly,Furniture or equipment,3069,100 to 500 DM,>= 7 years,4,Male single,None,4,Unknown or no property,30,None,For free,1,Skilled employee,1,No phone,Foreign worker,Good credit,0,"1,500 to 3,999 DM",13 to 24 months,25 to 34,52,Medium review
APP-0961,No checking account,6,Critical or other credit,Radio or television,1740,< 100 DM,>= 7 years,2,Male married or widowed,None,2,Real estate,30,None,Rent,2,Skilled employee,1,No phone,Foreign worker,Good credit,0,"1,500 to 3,999 DM",Up to 12 months,25 to 34,37,Medium review
APP-0962,0 to 200 DM,21,Past delay,New car,2353,< 100 DM,1 to 4 years,1,Male divorced,None,4,Building society savings or life insurance,47,None,Own,2,Skilled employee,1,No phone,Foreign worker,Good credit,0,"1,500 to 3,999 DM",13 to 24 months,35 to 49,73,High review
APP-0963,No checking account,15,Existing paid duly,New car,3556,Unknown or none,1 to 4 years,3,Male single,None,2,Unknown or no property,29,None,Own,1,Skilled employee,1,No phone,Foreign worker,Good credit,0,"1,500 to 3,999 DM",13 to 24 months,25 to 34,41,Medium review
APP-0964,No checking account,24,Existing paid duly,Radio or television,2397,500 to 1000 DM,>= 7 years,3,Male single,None,2,Car or other property,35,Bank,Own,2,Skilled employee,1,Phone registered,Foreign worker,Default risk,1,"1,500 to 3,999 DM",13 to 24 months,35 to 49,30,Low review
APP-0965,0 to 200 DM,6,Existing paid duly,Repairs,454,< 100 DM,< 1 year,3,Male married or widowed,None,1,Building society savings or life insurance,22,None,Own,1,Unskilled resident,1,No phone,Foreign worker,Good credit,0,"< 1,500 DM",Up to 12 months,< 25,62,High review
APP-0966,0 to 200 DM,30,Existing paid duly,Radio or television,1715,Unknown or none,1 to 4 years,4,Female divorced or married,None,1,Car or other property,26,None,Own,1,Skilled employee,1,No phone,Foreign worker,Good credit,0,"1,500 to 3,999 DM",25 to 36 months,25 to 34,60,High review
APP-0967,0 to 200 DM,27,Critical or other credit,Radio or television,2520,500 to 1000 DM,1 to 4 years,4,Male single,None,2,Building society savings or life insurance,23,None,Own,2,Unskilled resident,1,No phone,Foreign worker,Default risk,1,"1,500 to 3,999 DM",25 to 36 months,< 25,60,High review
APP-0968,No checking account,15,Existing paid duly,Radio or television,3568,< 100 DM,>= 7 years,4,Female divorced or married,None,2,Car or other property,54,Bank,Rent,1,Management or highly qualified,1,Phone registered,Foreign worker,Good credit,0,"1,500 to 3,999 DM",13 to 24 months,50+,40,Medium review
APP-0969,No checking account,42,Existing paid duly,Radio or television,7166,Unknown or none,4 to 7 years,2,Male married or widowed,None,4,Building society savings or life insurance,29,None,Rent,1,Skilled employee,1,Phone registered,Foreign worker,Good credit,0,"4,000 to 7,999 DM",More than 36 months,25 to 34,52,Medium review
APP-0970,< 0 DM,11,Critical or other credit,New car,3939,< 100 DM,1 to 4 years,1,Male single,None,2,Real estate,40,None,Own,2,Unskilled resident,2,No phone,Foreign worker,Good credit,0,"1,500 to 3,999 DM",Up to 12 months,35 to 49,62,High review
APP-0971,0 to 200 DM,15,Existing paid duly,Repairs,1514,100 to 500 DM,1 to 4 years,4,Male single,Guarantor,2,Real estate,22,None,Own,1,Skilled employee,1,No phone,Foreign worker,Good credit,0,"1,500 to 3,999 DM",13 to 24 months,< 25,61,High review
APP-0972,No checking account,24,Existing paid duly,New car,7393,< 100 DM,1 to 4 years,1,Male single,None,4,Building society savings or life insurance,43,None,Own,1,Unskilled resident,2,No phone,Foreign worker,Good credit,0,"4,000 to 7,999 DM",13 to 24 months,35 to 49,49,Medium review
APP-0973,< 0 DM,24,All paid at this bank,New car,1193,< 100 DM,Unemployed,1,Female divorced or married,Co-applicant,4,Unknown or no property,29,None,Rent,2,Unemployed or unskilled nonresident,1,No phone,Foreign worker,Default risk,1,"< 1,500 DM",13 to 24 months,25 to 34,83,High review
APP-0974,< 0 DM,60,Existing paid duly,Business,7297,< 100 DM,>= 7 years,4,Male single,Co-applicant,4,Unknown or no property,36,None,Rent,1,Skilled employee,1,No phone,Foreign worker,Default risk,1,"4,000 to 7,999 DM",More than 36 months,35 to 49,78,High review
APP-0975,No checking account,30,Critical or other credit,Radio or television,2831,< 100 DM,1 to 4 years,4,Female divorced or married,None,2,Car or other property,33,None,Own,1,Skilled employee,1,Phone registered,Foreign worker,Good credit,0,"1,500 to 3,999 DM",25 to 36 months,25 to 34,52,Medium review
APP-0976,>= 200 DM,24,Existing paid duly,Radio or television,1258,500 to 1000 DM,1 to 4 years,3,Female divorced or married,None,3,Car or other property,57,None,Own,1,Unskilled resident,1,No phone,Foreign worker,Good credit,0,"< 1,500 DM",13 to 24 months,50+,35,Medium review
APP-0977,0 to 200 DM,6,Existing paid duly,Radio or television,753,< 100 DM,1 to 4 years,2,Female divorced or married,Guarantor,3,Real estate,64,None,Own,1,Skilled employee,1,No phone,Foreign worker,Good credit,0,"< 1,500 DM",Up to 12 months,50+,50,Medium review
APP-0978,0 to 200 DM,18,Past delay,Business,2427,Unknown or none,>= 7 years,4,Male single,None,2,Building society savings or life insurance,42,None,Own,2,Skilled employee,1,No phone,Foreign worker,Good credit,0,"1,500 to 3,999 DM",13 to 24 months,35 to 49,60,High review
APP-0979,No checking account,24,Past delay,New car,2538,< 100 DM,>= 7 years,4,Male single,None,4,Car or other property,47,None,Own,2,Unskilled resident,2,No phone,Foreign worker,Default risk,1,"1,500 to 3,999 DM",13 to 24 months,35 to 49,54,Medium review
APP-0980,0 to 200 DM,15,All paid at this bank,New car,1264,100 to 500 DM,1 to 4 years,2,Male married or widowed,None,2,Building society savings or life insurance,25,None,Rent,1,Skilled employee,1,No phone,Foreign worker,Default risk,1,"< 1,500 DM",13 to 24 months,25 to 34,59,Medium review
APP-0981,0 to 200 DM,30,Critical or other credit,Furniture or equipment,8386,< 100 DM,4 to 7 years,2,Male single,None,2,Building society savings or life insurance,49,None,Own,1,Skilled employee,1,No phone,Foreign worker,Default risk,1,">= 8,000 DM",25 to 36 months,35 to 49,67,High review
APP-0982,No checking account,48,Existing paid duly,Business,4844,< 100 DM,Unemployed,3,Male single,None,2,Car or other property,33,Bank,Rent,1,Management or highly qualified,1,Phone registered,Foreign worker,Default risk,1,"4,000 to 7,999 DM",More than 36 months,25 to 34,71,High review
APP-0983,>= 200 DM,21,Existing paid duly,New car,2923,100 to 500 DM,1 to 4 years,1,Female divorced or married,None,1,Car or other property,28,Bank,Own,1,Management or highly qualified,1,Phone registered,Foreign worker,Good credit,0,"1,500 to 3,999 DM",13 to 24 months,25 to 34,47,Medium review
APP-0984,< 0 DM,36,Existing paid duly,Used car,8229,< 100 DM,1 to 4 years,2,Male single,None,2,Building society savings or life insurance,26,None,Own,1,Skilled employee,2,No phone,Foreign worker,Default risk,1,">= 8,000 DM",25 to 36 months,25 to 34,86,High review
APP-0985,No checking account,24,Critical or other credit,Furniture or equipment,2028,< 100 DM,4 to 7 years,2,Male single,None,2,Building society savings or life insurance,30,None,Own,2,Unskilled resident,1,No phone,Foreign worker,Good credit,0,"1,500 to 3,999 DM",13 to 24 months,25 to 34,44,Medium review
APP-0986,< 0 DM,15,Critical or other credit,Furniture or equipment,1433,< 100 DM,1 to 4 years,4,Female divorced or married,None,3,Building society savings or life insurance,25,None,Rent,2,Skilled employee,1,No phone,Foreign worker,Good credit,0,"< 1,500 DM",13 to 24 months,25 to 34,67,High review
APP-0987,>= 200 DM,42,No prior credit,Business,6289,< 100 DM,< 1 year,2,Male divorced,None,1,Building society savings or life insurance,33,None,Own,2,Skilled employee,1,No phone,Foreign worker,Good credit,0,"4,000 to 7,999 DM",More than 36 months,25 to 34,83,High review
APP-0988,No checking account,13,Existing paid duly,Radio or television,1409,100 to 500 DM,Unemployed,2,Female divorced or married,None,4,Real estate,64,None,Own,1,Skilled employee,1,No phone,Foreign worker,Good credit,0,"< 1,500 DM",13 to 24 months,50+,43,Medium review
APP-0989,< 0 DM,24,Existing paid duly,Used car,6579,< 100 DM,Unemployed,4,Male single,None,2,Unknown or no property,29,None,For free,1,Management or highly qualified,1,Phone registered,Foreign worker,Good credit,0,"4,000 to 7,999 DM",13 to 24 months,25 to 34,85,High review
APP-0990,0 to 200 DM,24,Critical or other credit,Radio or television,1743,< 100 DM,>= 7 years,4,Male single,None,2,Building society savings or life insurance,48,None,Own,2,Unskilled resident,1,No phone,Foreign worker,Good credit,0,"1,500 to 3,999 DM",13 to 24 months,35 to 49,52,Medium review
APP-0991,No checking account,12,Critical or other credit,Education,3565,Unknown or none,< 1 year,2,Male single,None,1,Building society savings or life insurance,37,None,Own,2,Unskilled resident,2,No phone,Foreign worker,Good credit,0,"1,500 to 3,999 DM",Up to 12 months,35 to 49,34,Low review
APP-0992,No checking account,15,All paid at this bank,Radio or television,1569,100 to 500 DM,>= 7 years,4,Male single,None,4,Car or other property,34,Bank,Own,1,Unskilled resident,2,No phone,Foreign worker,Good credit,0,"1,500 to 3,999 DM",13 to 24 months,25 to 34,44,Medium review
APP-0993,< 0 DM,18,Existing paid duly,Radio or television,1936,Unknown or none,4 to 7 years,2,Male married or widowed,None,4,Car or other property,23,None,Rent,2,Unskilled resident,1,No phone,Foreign worker,Good credit,0,"1,500 to 3,999 DM",13 to 24 months,< 25,66,High review
APP-0994,< 0 DM,36,Existing paid duly,Furniture or equipment,3959,< 100 DM,Unemployed,4,Male single,None,3,Building society savings or life insurance,30,None,Own,1,Management or highly qualified,1,Phone registered,Foreign worker,Good credit,0,"1,500 to 3,999 DM",25 to 36 months,25 to 34,86,High review
APP-0995,No checking account,12,Existing paid duly,New car,2390,Unknown or none,>= 7 years,4,Male single,None,3,Car or other property,50,None,Own,1,Skilled employee,1,Phone registered,Foreign worker,Good credit,0,"1,500 to 3,999 DM",Up to 12 months,50+,27,Low review
APP-0996,No checking account,12,Existing paid duly,Furniture or equipment,1736,< 100 DM,4 to 7 years,3,Female divorced or married,None,4,Real estate,31,None,Own,1,Unskilled resident,1,No phone,Foreign worker,Good credit,0,"1,500 to 3,999 DM",Up to 12 months,25 to 34,41,Medium review
APP-0997,< 0 DM,30,Existing paid duly,Used car,3857,< 100 DM,1 to 4 years,4,Male divorced,None,4,Building society savings or life insurance,40,None,Own,1,Management or highly qualified,1,Phone registered,Foreign worker,Good credit,0,"1,500 to 3,999 DM",25 to 36 months,35 to 49,74,High review
APP-0998,No checking account,12,Existing paid duly,Radio or television,804,< 100 DM,>= 7 years,4,Male single,None,4,Car or other property,38,None,Own,1,Skilled employee,1,No phone,Foreign worker,Good credit,0,"< 1,500 DM",Up to 12 months,35 to 49,31,Low review
APP-0999,< 0 DM,45,Existing paid duly,Radio or television,1845,< 100 DM,1 to 4 years,4,Male single,None,4,Unknown or no property,23,None,For free,1,Skilled employee,1,Phone registered,Foreign worker,Default risk,1,"1,500 to 3,999 DM",More than 36 months,< 25,87,High review
